>infos
158
>content
86308.649329;0.100000;1.000000;0.000000;0.000000;
57182.427686;0.100000;1.000000;0.000000;0.000000;
40654.398132;0.100000;1.000000;0.000000;0.000000;
21871.691226;0.100000;1.000000;0.000000;0.000000;
21164.523358;0.100000;1.000000;0.000000;0.000000;
20482.640924;0.100000;1.000000;1.000000;0.000000;
19990.811148;0.172973;1.000000;1.000000;1.000000;
19956.997986;0.168108;1.000000;1.000000;1.000000;
19922.043542;0.168108;1.000000;1.000000;1.000000;
19886.706758;0.168108;1.000000;1.000000;1.000000;
19802.318338;0.168108;1.000000;1.000000;1.000000;
19740.485023;0.168108;1.000000;1.000000;1.000000;
19690.105481;0.168108;1.000000;1.000000;1.000000;
19645.653362;0.168108;1.000000;1.000000;1.000000;
19604.373887;0.168108;1.000000;1.000000;1.000000;
19564.893071;0.168108;1.000000;1.000000;1.000000;
19526.525504;0.168108;1.000000;1.000000;1.000000;
19488.929288;0.168108;1.000000;1.000000;1.000000;
19451.933911;0.168108;1.000000;1.000000;1.000000;
19415.454353;0.168108;1.000000;1.000000;1.000000;
19379.448241;0.168108;1.000000;1.000000;1.000000;
19343.894462;0.168108;1.000000;1.000000;1.000000;
19308.782502;0.168108;1.000000;1.000000;1.000000;
19274.107128;0.168108;1.000000;1.000000;1.000000;
19239.865740;0.168108;1.000000;1.000000;1.000000;
19206.057042;0.168108;1.000000;1.000000;1.000000;
19172.680393;0.168108;1.000000;1.000000;1.000000;
19139.735475;0.168108;1.000000;1.000000;1.000000;
19107.222130;0.168108;1.000000;1.000000;1.000000;
19075.140279;0.168108;1.000000;1.000000;1.000000;
19043.020038;0.168108;1.000000;1.000000;1.000000;
19011.096144;0.168108;1.000000;1.000000;1.000000;
18979.489244;0.168108;1.000000;1.000000;1.000000;
18948.261408;0.168108;1.000000;1.000000;1.000000;
18838.224086;0.168108;1.000000;1.000000;1.000000;
18813.225195;0.168108;1.000000;1.000000;1.000000;
18789.053091;0.168108;1.000000;1.000000;1.000000;
18765.679185;0.168108;1.000000;1.000000;1.000000;
18743.087365;0.168108;1.000000;1.000000;1.000000;
18721.268590;0.168108;1.000000;1.000000;1.000000;
18700.217809;0.168108;1.000000;1.000000;1.000000;
18679.932202;0.163243;1.000000;1.000000;1.000000;
18660.410204;0.163243;1.000000;1.000000;1.000000;
18641.650944;0.163243;1.000000;1.000000;1.000000;
18623.653940;0.163243;1.000000;1.000000;1.000000;
18606.418924;0.163243;1.000000;1.000000;1.000000;
18589.945748;0.163243;1.000000;1.000000;1.000000;
18524.168246;0.163243;1.000000;1.000000;1.000000;
18483.989889;0.163243;1.000000;1.000000;1.000000;
18456.989919;0.163243;1.000000;1.000000;1.000000;
18436.965817;0.163243;1.000000;1.000000;1.000000;
18420.816051;0.163243;1.000000;1.000000;1.000000;
18406.988674;0.163243;1.000000;1.000000;1.000000;
18486.134017;0.163243;1.000000;1.000000;1.000000;
18487.096566;0.163243;1.000000;1.000000;1.000000;
18487.809608;0.163243;1.000000;1.000000;1.000000;
17556.322351;0.163243;1.000000;0.000000;0.000000;
24927.444987;0.163243;0.900000;0.000000;0.000000;
41473.941882;0.163243;0.900000;0.000000;0.000000;
57249.134369;0.163243;0.900000;0.000000;0.000000;
64207.961015;0.163243;0.900000;0.000000;0.000000;
48119.398236;0.163243;0.900000;0.000000;0.000000;
17206.206493;0.163243;0.900000;1.000000;0.000000;
10324.545327;0.163243;0.900000;1.000000;1.000000;
10214.117845;0.158378;0.900000;1.000000;1.000000;
10106.448995;0.158378;0.900000;1.000000;1.000000;
10000.280177;0.158378;0.900000;1.000000;1.000000;
9895.129542;0.158378;0.900000;1.000000;1.000000;
9790.805922;0.158378;0.900000;1.000000;1.000000;
9687.233430;0.158378;0.900000;1.000000;1.000000;
9584.383154;0.158378;0.900000;1.000000;1.000000;
9482.245227;0.158378;0.900000;1.000000;1.000000;
8331.270348;0.158378;0.900000;1.000000;1.000000;
8156.492284;0.158378;0.900000;1.000000;1.000000;
5671.710307;0.158378;0.900000;1.000000;1.000000;
5558.478534;0.158378;0.900000;1.000000;1.000000;
5314.906783;0.158378;0.900000;1.000000;0.000000;
3778.374856;0.158378;0.800000;1.000000;1.000000;
3596.555133;0.153514;0.800000;1.000000;1.000000;
3397.222637;0.153514;0.800000;1.000000;1.000000;
3193.063303;0.153514;0.800000;1.000000;1.000000;
2990.273041;0.153514;0.800000;1.000000;1.000000;
2791.849419;0.153514;0.800000;1.000000;1.000000;
2599.233472;0.153514;0.800000;1.000000;1.000000;
2413.114444;0.153514;0.800000;1.000000;1.000000;
2233.820399;0.153514;0.800000;1.000000;1.000000;
2064.192381;0.153514;0.800000;1.000000;1.000000;
1118.228720;0.153514;0.800000;1.000000;1.000000;
96505.453663;0.153514;0.700000;1.000000;1.000000;
98054.974139;0.148649;0.700000;1.000000;1.000000;
100404.942115;0.148649;0.690000;1.000000;1.000000;
118152.572901;0.148649;0.690000;0.000000;0.000000;
84977.995667;0.148649;1.000000;0.000000;0.000000;
74464.983162;0.148649;1.000000;1.000000;0.000000;
77927.016335;0.148649;1.000000;0.000000;0.000000;
87742.168355;0.148649;1.000000;0.000000;0.000000;
64821.960027;0.148649;1.000000;0.000000;0.000000;
31685.686732;0.148649;1.000000;1.000000;1.000000;
31762.088251;0.143784;1.000000;1.000000;1.000000;
31844.067537;0.143784;1.000000;1.000000;1.000000;
31929.014391;0.143784;1.000000;1.000000;1.000000;
32015.581875;0.143784;1.000000;1.000000;1.000000;
32103.073339;0.143784;1.000000;1.000000;1.000000;
32191.127573;0.143784;1.000000;1.000000;1.000000;
32279.556775;0.143784;1.000000;1.000000;1.000000;
32368.263001;0.143784;1.000000;1.000000;1.000000;
32457.194991;0.143784;1.000000;1.000000;1.000000;
32546.325815;0.143784;1.000000;1.000000;1.000000;
32626.658200;0.143784;1.000000;1.000000;1.000000;
32702.479100;0.143784;1.000000;1.000000;1.000000;
32617.120955;0.143784;1.000000;1.000000;1.000000;
32453.291567;0.143784;1.000000;1.000000;1.000000;
32253.783080;0.143784;1.000000;1.000000;1.000000;
28541.687720;0.143784;1.000000;1.000000;1.000000;
29541.679575;0.143784;1.000000;1.000000;1.000000;
29758.806912;0.138919;1.000000;1.000000;1.000000;
29978.753688;0.138919;1.000000;1.000000;1.000000;
30200.810194;0.138919;1.000000;1.000000;1.000000;
30424.593751;0.138919;1.000000;1.000000;1.000000;
30649.897360;0.138919;1.000000;1.000000;1.000000;
30876.608652;0.138919;1.000000;1.000000;1.000000;
31104.666376;0.138919;1.000000;1.000000;1.000000;
31334.036985;0.138919;1.000000;1.000000;1.000000;
32146.334097;0.138919;1.000000;1.000000;1.000000;
32317.400049;0.138919;1.000000;1.000000;1.000000;
32486.385151;0.138919;1.000000;1.000000;1.000000;
32654.653121;0.138919;1.000000;1.000000;1.000000;
32822.906207;0.138919;1.000000;1.000000;1.000000;
32991.506630;0.138919;1.000000;1.000000;1.000000;
33160.641576;0.138919;1.000000;1.000000;1.000000;
37713.909782;0.138919;1.000000;1.000000;0.000000;
24678.481976;0.138919;1.000000;0.000000;0.000000;
21283.496227;0.211892;1.000000;1.000000;0.000000;
21038.022146;0.211892;1.000000;1.000000;1.000000;
21045.374481;0.207027;1.000000;1.000000;1.000000;
21061.086056;0.207027;1.000000;1.000000;1.000000;
21080.653269;0.207027;1.000000;1.000000;1.000000;
21102.016788;0.207027;1.000000;1.000000;1.000000;
21124.219966;0.207027;1.000000;1.000000;1.000000;
21146.816327;0.207027;1.000000;1.000000;1.000000;
21169.598056;0.207027;1.000000;1.000000;1.000000;
21348.353982;0.207027;1.000000;1.000000;1.000000;
21466.226813;0.207027;1.000000;1.000000;1.000000;
22881.061780;0.207027;1.000000;1.000000;1.000000;
22910.508658;0.207027;1.000000;1.000000;1.000000;
22939.611358;0.207027;1.000000;1.000000;1.000000;
22951.802802;0.207027;1.000000;1.000000;1.000000;
22787.135636;0.207027;1.000000;1.000000;0.000000;
21372.154559;0.207027;1.000000;1.000000;1.000000;
21047.823685;0.202162;1.000000;1.000000;1.000000;
20725.241039;0.202162;1.000000;1.000000;1.000000;
20405.553958;0.202162;1.000000;1.000000;1.000000;
20089.329723;0.202162;1.000000;1.000000;1.000000;
19776.848621;0.202162;1.000000;1.000000;1.000000;
19468.249045;0.202162;1.000000;1.000000;1.000000;
19163.599273;0.202162;1.000000;1.000000;1.000000;
18862.932964;0.202162;1.000000;1.000000;1.000000;
18573.933471;0.202162;1.000000;1.000000;1.000000;
18292.147733;0.202162;1.000000;1.000000;1.000000;
18016.331701;0.202162;1.000000;1.000000;1.000000;
17745.936512;0.202162;1.000000;1.000000;1.000000;
17533.202479;0.202162;1.000000;1.000000;1.000000;
16821.822474;0.202162;1.000000;1.000000;1.000000;
16580.925772;0.202162;1.000000;1.000000;1.000000;
16341.657932;0.202162;1.000000;1.000000;1.000000;
16104.654989;0.202162;1.000000;1.000000;1.000000;
15870.227890;0.202162;1.000000;1.000000;1.000000;
15638.528341;0.202162;1.000000;1.000000;1.000000;
15409.630191;0.202162;1.000000;1.000000;1.000000;
15183.569304;0.202162;1.000000;1.000000;1.000000;
14960.363043;0.202162;1.000000;1.000000;1.000000;
14740.019786;0.202162;1.000000;1.000000;1.000000;
14504.472969;0.202162;1.000000;1.000000;1.000000;
14262.882582;0.202162;1.000000;1.000000;1.000000;
9839.731152;0.202162;1.000000;1.000000;1.000000;
9415.134106;0.197297;1.000000;1.000000;1.000000;
3963.730970;0.197297;1.000000;1.000000;0.000000;
10812.944047;0.197297;1.000000;0.000000;0.000000;
16308.486071;0.197297;1.000000;1.000000;1.000000;
11535.280394;0.192432;1.000000;1.000000;0.000000;
17118.922848;0.192432;1.000000;0.000000;0.000000;
15017.265770;0.192432;1.000000;0.000000;0.000000;
9338.140239;0.192432;1.000000;0.000000;0.000000;
4175.646170;0.192432;0.990000;1.000000;1.000000;
4033.085865;0.187568;0.990000;1.000000;1.000000;
3893.146943;0.187568;0.990000;1.000000;1.000000;
3755.861356;0.187568;0.990000;1.000000;1.000000;
3621.243207;0.187568;0.990000;1.000000;1.000000;
3489.298585;0.187568;0.990000;1.000000;1.000000;
3360.030035;0.187568;0.990000;1.000000;1.000000;
3233.438574;0.187568;0.990000;1.000000;1.000000;
3109.524576;0.187568;0.990000;1.000000;1.000000;
2988.288160;0.187568;0.990000;1.000000;1.000000;
2869.729347;0.187568;0.990000;1.000000;1.000000;
2751.459471;0.187568;0.990000;1.000000;1.000000;
2634.735054;0.187568;0.990000;1.000000;1.000000;
2520.199659;0.187568;0.990000;1.000000;1.000000;
2408.183121;0.187568;0.990000;1.000000;1.000000;
2298.854681;0.187568;0.990000;1.000000;1.000000;
2192.301309;0.187568;0.990000;1.000000;1.000000;
2088.567775;0.187568;0.990000;1.000000;1.000000;
1987.677174;0.187568;0.990000;1.000000;1.000000;
1801.684977;0.187568;0.990000;1.000000;1.000000;
1409.950406;0.187568;0.990000;1.000000;1.000000;
1016.076892;0.187568;0.990000;1.000000;1.000000;
904.975186;0.187568;0.990000;1.000000;0.000000;
539.790467;0.187568;0.690000;1.000000;1.000000;
722.514588;0.182703;0.590000;1.000000;1.000000;
522.006310;0.182703;0.390000;1.000000;1.000000;
522.879541;0.182703;0.390000;1.000000;1.000000;
523.270614;0.182703;0.390000;1.000000;1.000000;
523.047233;0.182703;0.390000;1.000000;1.000000;
522.127415;0.182703;0.390000;1.000000;1.000000;
520.448929;0.182703;0.390000;1.000000;1.000000;
517.957402;0.182703;0.390000;1.000000;1.000000;
514.601919;0.182703;0.390000;1.000000;1.000000;
510.333759;0.182703;0.390000;1.000000;1.000000;
505.106540;0.182703;0.390000;1.000000;1.000000;
498.877142;0.182703;0.390000;1.000000;1.000000;
511.195998;0.177838;0.390000;1.000000;1.000000;
511.761695;0.177838;0.390000;1.000000;1.000000;
504.985850;0.177838;0.390000;1.000000;1.000000;
513.035249;0.177838;0.390000;1.000000;1.000000;
526.738439;0.177838;0.390000;1.000000;1.000000;
14087.550385;0.177838;0.290000;0.000000;0.000000;
14746.063425;0.177838;0.290000;0.000000;0.000000;
16840.058637;0.177838;0.290000;0.000000;0.000000;
22567.742325;0.250811;0.290000;0.000000;0.000000;
20791.319989;0.250811;0.290000;1.000000;1.000000;
20542.423288;0.245946;0.290000;1.000000;1.000000;
20295.881102;0.245946;0.290000;1.000000;1.000000;
20052.530372;0.245946;0.290000;1.000000;1.000000;
19812.787756;0.245946;0.290000;1.000000;1.000000;
19576.860661;0.245946;0.290000;1.000000;1.000000;
19344.852338;0.245946;0.290000;1.000000;1.000000;
19116.814193;0.245946;0.290000;1.000000;1.000000;
18892.771828;0.245946;0.290000;1.000000;1.000000;
18672.737996;0.245946;0.290000;1.000000;1.000000;
18456.719053;0.245946;0.290000;1.000000;1.000000;
